publish_date,media_name,title,url,date,year,month,year_month,week,title_clean
2025-11-12,theconversation.com,"Two birds, one stone? Green steel could tackle Australia’s housing crisis and cut emissions",https://theconversation.com/two-birds-one-stone-green-steel-could-tackle-australias-housing-crisis-and-cut-emissions-268291,2025-11-12,2025,11,2025-11,2025-11-10/2025-11-16,"Two birds, one stone? Green steel could tackle Australia’s housing crisis and cut emissions"
2025-11-11,benzinga.com,"TAILG Showcases at the UN Climate Conference, Driving Global Low-Carbon Development",https://www.benzinga.com/pressreleases/25/11/n48793747/tailg-showcases-at-the-un-climate-conference-driving-global-low-carbon-development?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"TAILG Showcases at the UN Climate Conference, Driving Global Low-Carbon Development"
2025-11-11,cincinnati.com,Is Climate Change Affecting Eye Care?,https://www.cincinnati.com/story/special/contributor-content/2025/11/11/is-climate-change-affecting-eye-care/87217846007/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Is Climate Change Affecting Eye Care?
2025-11-11,benzinga.com,"We Mean Business Coalition (WMBC): Global businesses unite at COP30 to show the ""Return on Action""",https://www.benzinga.com/pressreleases/25/11/n48793194/we-mean-business-coalition-wmbc-global-businesses-unite-at-cop30-to-show-the-return-on-action?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"We Mean Business Coalition (WMBC): Global businesses unite at COP30 to show the ""Return on Action"""
2025-11-12,inquirer.com,Two security staff injured during COP30 protest in Brazil,https://www.inquirer.com/wires/reuters/america-wire/two-security-staff-injured-during-cop30-protest-brazil-20251111.html,2025-11-12,2025,11,2025-11,2025-11-10/2025-11-16,Two security staff injured during COP30 protest in Brazil
2025-11-11,redstate.com,Hypocritical UK Energy Guru Ed Miliband Jets to COP30,https://redstate.com/wardclark/2025/11/11/hypocritical-uk-energy-guru-ed-miliband-jets-to-cop30-twice-n2196088,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Hypocritical UK Energy Guru Ed Miliband Jets to COP30
2025-11-11,inquirer.com,"UPDATE 3-Protesters force their way into COP30 summit venue, clash with security",https://www.inquirer.com/wires/reuters/america-wire/update-2-protesters-force-their-way-into-cop30-summit-venue-clash-with-security-20251111.html,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"UPDATE 3-Protesters force their way into COP30 summit venue, clash with security"
2025-11-11,reuters.com,"Protesters force their way into COP30 summit venue, clash with security",https://www.reuters.com/sustainability/cop/protestors-force-their-way-into-cop30-venue-clash-with-security-2025-11-11/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"Protesters force their way into COP30 summit venue, clash with security"
2025-11-11,inquirer.com,"UPDATE 2-Protesters force their way into COP30 summit venue, clash with security",https://www.inquirer.com/wires/reuters/america-wire/update-1-protestors-force-their-way-into-cop30-venue-clash-with-security-20251111.html,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"UPDATE 2-Protesters force their way into COP30 summit venue, clash with security"
2025-11-11,inquirer.com,"Protestors force their way into COP30 venue, clash with security",https://www.inquirer.com/wires/reuters/america-wire/protestors-force-their-way-into-cop30-venue-clash-with-security-20251111.html,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"Protestors force their way into COP30 venue, clash with security"
2025-11-11,npr.org,"House Votes on Funding Bill, Shutdown Deal Dissent, COP30 Global Emissions",https://www.npr.org/2025/11/11/nx-s1-5605347/house-votes-on-funding-bill-shutdown-deal-dissent-cop30-global-emissions,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"House Votes on Funding Bill, Shutdown Deal Dissent, COP30 Global Emissions"
2025-11-11,forbes.com,Reasons To Be Optimistic About COP30,https://www.forbes.com/sites/sverrealvik/2025/11/11/reasons-to-be-optimistic-about-cop30/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Reasons To Be Optimistic About COP30
2025-11-11,forbes.com,"At COP30, Leaders Can Define The Next Era Of Sustainable Finance",https://www.forbes.com/sites/sap/2025/11/11/at-cop30-leaders-can-define-the-next-era-of-sustainable-finance/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"At COP30, Leaders Can Define The Next Era Of Sustainable Finance"
2025-11-11,dailycaller.com,COP30 President Embraces China's 'Red Tech' As It Bombards Energy Market,https://dailycaller.com/2025/11/11/cop30-president-embraces-china-red-tech-bombards-energy-market/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,COP30 President Embraces China's 'Red Tech' As It Bombards Energy Market
2025-11-11,cbsnews.com,Dallas city leaders highlight where copper thefts are on the rise,https://www.cbsnews.com/texas/video/dallas-city-leaders-highlight-where-copper-thefts-are-on-the-rise/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Dallas city leaders highlight where copper thefts are on the rise
2025-11-11,foxnews.com,Dems accuse EPA of trying to kill greenhouse gas reporting program that aids cap-and-trade,https://www.foxnews.com/politics/dems-accuse-epa-trying-kill-greenhouse-gas-reporting-program-aids-cap-and-trade,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Dems accuse EPA of trying to kill greenhouse gas reporting program that aids cap-and-trade
2025-11-11,inquirer.com,"UPDATE 1-At COP30, California Governor Newsom blasts Trump for 'dumb' US climate policy",https://www.inquirer.com/wires/reuters/america-wire/update-1-at-cop30-california-governor-newsom-blasts-trump-dumb-us-climate-policy-20251111.html,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"UPDATE 1-At COP30, California Governor Newsom blasts Trump for 'dumb' US climate policy"
2025-11-11,theguardian.com,The spectacular nonsense of the Coalition’s internal brawl over the 2050 net zero emissions target,https://www.theguardian.com/environment/commentisfree/2025/nov/11/coalition-brawl-australia-2050-net-zero-emissions-target,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,The spectacular nonsense of the Coalition’s internal brawl over the 2050 net zero emissions target
2025-11-11,cnn.com,"5 things to know for Nov. 11: Flight delays, Government shutdown, Frigid temperatures, Camp Mystic lawsuits, Climate change",https://www.cnn.com/2025/11/11/us/5-things-to-know-for-nov-11-flight-delays-government-shutdown-frigid-temperatures-camp-mystic-lawsuits-climate-change,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"5 things to know for Nov. 11: Flight delays, Government shutdown, Frigid temperatures, Camp Mystic lawsuits, Climate change"
2025-11-11,fortune.com,COP30: The private sector's make-or-break moment for a 1.5°C future,https://fortune.com/2025/11/11/cop30-the-private-sectors-make-or-break-moment-for-a-1-5c-future/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,COP30: The private sector's make-or-break moment for a 1.5°C future
2025-11-11,mongabay.com,Sierra Leone communities sign carbon agreement based on carbon justice principles,https://news.mongabay.com/2025/11/sierra-leone-communities-sign-carbon-agreement-based-on-carbon-justice-principles/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Sierra Leone communities sign carbon agreement based on carbon justice principles
2025-11-11,mongabay.com,Coal-dependent South Africa struggles to make just energy transition real,https://news.mongabay.com/2025/11/coal-dependent-south-africa-struggles-to-make-just-energy-transition-real/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Coal-dependent South Africa struggles to make just energy transition real
2025-11-11,mongabay.com,"Embrace ‘blue’ foods as a climate strategy at COP30, fisheries ministers say (commentary)",https://news.mongabay.com/2025/11/embrace-blue-foods-as-a-climate-strategy-at-cop30-fisheries-ministers-say-commentary/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"Embrace ‘blue’ foods as a climate strategy at COP30, fisheries ministers say (commentary)"
2025-11-11,mongabay.com,How a ‘green gold rush’ in the Amazon led to dubious carbon deals on Indigenous lands,https://news.mongabay.com/2025/11/how-a-green-gold-rush-in-the-amazon-led-to-dubious-carbon-deals-on-indigenous-lands/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,How a ‘green gold rush’ in the Amazon led to dubious carbon deals on Indigenous lands
2025-11-11,cbsnews.com,"Trump administration skips COP30 climate summit, leaving California's Newsom to hurl criticism from Brazil",https://www.cbsnews.com/miami/news/trump-skips-cop30-climate-summit-newsom-criticism-tariffs/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"Trump administration skips COP30 climate summit, leaving California's Newsom to hurl criticism from Brazil"
2025-11-07,foxnews.com,‘Woke lawfare’ exposed: Attorney unmasks carbon tax intent behind massive oil litigation,https://www.foxnews.com/politics/woke-lawfare-exposed-attorney-unmasks-carbon-tax-intent-behind-massive-oil-litigation,2025-11-07,2025,11,2025-11,2025-11-03/2025-11-09,‘Woke lawfare’ exposed: Attorney unmasks carbon tax intent behind massive oil litigation
2025-11-11,bloomberg.com,Europe Holds the Line on Climate at COP Talks Amid Trump Denial,https://www.bloomberg.com/news/newsletters/2025-11-11/europe-holds-the-line-on-climate-at-cop-talks-amid-trump-denial,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Europe Holds the Line on Climate at COP Talks Amid Trump Denial
2025-11-11,theguardian.com,"World must ‘honour 1.5C’, small island states insist at Cop30 summit – live",https://www.theguardian.com/environment/live/2025/nov/11/cop30-live-negotiations-begin-after-agenda-agreed,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"World must ‘honour 1.5C’, small island states insist at Cop30 summit – live"
2025-11-11,inquirer.com,California's Newsom tells COP30 his state will 'lean in' on climate action,https://www.inquirer.com/wires/reuters/america-wire/californias-newsom-tells-cop30-his-state-will-lean-in-climate-action-20251111.html,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,California's Newsom tells COP30 his state will 'lean in' on climate action
2025-11-11,inquirer.com,UPDATE 1-Ethiopia to host COP32 climate summit in 2027,https://www.inquirer.com/wires/reuters/america-wire/update-1-ethiopia-host-cop32-climate-summit-2027-20251111.html,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,UPDATE 1-Ethiopia to host COP32 climate summit in 2027
2025-11-11,inquirer.com,Newsom at Brazil's COP30 summit to assure that California is a 'reliable partner' on climate,https://www.inquirer.com/wires/reuters/america-wire/newsom-brazils-cop30-summit-assure-that-california-is-reliable-partner-climate-20251111.html,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Newsom at Brazil's COP30 summit to assure that California is a 'reliable partner' on climate
2025-11-11,reuters.com,Gavin Newsom at COP30 pitches California as 'reliable partner' on climate action,https://www.reuters.com/sustainability/cop/newsom-brazils-cop30-summit-assure-that-california-is-reliable-partner-climate-2025-11-11/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Gavin Newsom at COP30 pitches California as 'reliable partner' on climate action
2025-11-11,benzinga.com,"Delta to Join COP30, Sharing Coral Restoration and Green Building Initiatives Empowered by ""AI for Green"" Approaches",https://www.benzinga.com/pressreleases/25/11/n48778951/delta-to-join-cop30-sharing-coral-restoration-and-green-building-initiatives-empowered-by-ai-for-g?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"Delta to Join COP30, Sharing Coral Restoration and Green Building Initiatives Empowered by ""AI for Green"" Approaches"
2025-11-11,inquirer.com,"FEATURE-Jamaica and small islands warn COP30 that 1.5 target is ""lifeline""",https://www.inquirer.com/wires/reuters/america-wire/feature-jamaica-small-islands-warn-cop30-that-15-target-is-lifeline-20251111.html,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"FEATURE-Jamaica and small islands warn COP30 that 1.5 target is ""lifeline"""
2025-11-11,forbes.com,Sport Calls On Leaders At COP30 To Join Forces On Climate Action,https://www.forbes.com/sites/clairepoolesp/2025/11/11/sport-calls-on-leaders-at-cop30-to-join-forces-on-climate-action/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Sport Calls On Leaders At COP30 To Join Forces On Climate Action
2025-11-11,benzinga.com,"Amidst COP30, Buenos Aires shows cities that tackling food waste can reduce 370,000 cars worth of CO₂e emissions by 2050",https://www.benzinga.com/pressreleases/25/11/n48775989/amidst-cop30-buenos-aires-shows-cities-that-tackling-food-waste-can-reduce-370-000-cars-worth-of-c?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"Amidst COP30, Buenos Aires shows cities that tackling food waste can reduce 370,000 cars worth of CO₂e emissions by 2050"
2025-11-11,npr.org,"Senate approves legislation to end shutdown. And, where climate change efforts stand",https://www.npr.org/2025/11/11/g-s1-97364/up-first-newsletter-house-returns-government-shutdown-cop30,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"Senate approves legislation to end shutdown. And, where climate change efforts stand"
2025-11-11,mercurynews.com,Gongloff: You know who believes in climate change? The stock market,https://www.mercurynews.com/2025/11/11/gongloff-you-know-who-believes-in-climate-change-the-stock-market/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Gongloff: You know who believes in climate change? The stock market
2025-11-11,cnn.com,What is COP30 and why does it matter?,https://www.cnn.com/2025/11/11/climate/cop30-explainer-belem-brazil,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,What is COP30 and why does it matter?
2025-11-11,bloomberg.com,China’s September Emissions Drop Keeps Annual Decline in Play,https://www.bloomberg.com/news/articles/2025-11-11/china-s-september-emissions-drop-keeps-annual-decline-in-play,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,China’s September Emissions Drop Keeps Annual Decline in Play
2025-11-10,foxnews.com,Turner On The COP30 Climate Summit: 'A Bunch Of Rich People Still Pretending This Is A Legit Crisis',https://radio.foxnews.com/2025/11/10/turner-on-the-cop30-climate-summit-a-bunch-of-rich-people-still-pretending-this-is-a-legit-crisis/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Turner On The COP30 Climate Summit: 'A Bunch Of Rich People Still Pretending This Is A Legit Crisis'
2025-11-11,bloomberg.com,Who’s Who Inside Negotiating Rooms at the COP30 Climate Summit,https://www.bloomberg.com/news/articles/2025-11-11/who-s-who-inside-negotiating-rooms-at-the-cop30-climate-summit,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Who’s Who Inside Negotiating Rooms at the COP30 Climate Summit
2025-11-11,reuters.com,"COP30 highlights growing need of countries for resilience to storms, flood and fires",https://www.reuters.com/sustainability/cop/cop30-highlights-growing-need-countries-resilience-storms-flood-fires-2025-11-11/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"COP30 highlights growing need of countries for resilience to storms, flood and fires"
2025-11-11,inquirer.com,"COP30 highlights growing need of countries for resilience to storms, flood and fires",https://www.inquirer.com/wires/reuters/america-wire/cop30-highlights-growing-need-countries-resilience-storms-flood-fires-20251111.html,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"COP30 highlights growing need of countries for resilience to storms, flood and fires"
2025-11-11,theconversation.com,View from The Hill: Ley’s in a no-win situation as warring Liberal tribes battle over net zero,https://theconversation.com/view-from-the-hill-leys-in-a-no-win-situation-as-warring-liberal-tribes-battle-over-net-zero-269397,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,View from The Hill: Ley’s in a no-win situation as warring Liberal tribes battle over net zero
2025-11-10,townhall.com,The AP Story About Our Pets' Carbon Footprint Left Out One Very Important Bit of Information,https://townhall.com/tipsheet/amy-curtis/2025/11/10/update-to-ap-pet-ban-story-n2666199,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,The AP Story About Our Pets' Carbon Footprint Left Out One Very Important Bit of Information
2025-11-11,reuters.com,"China's CO2 emissions haven't risen for 18 months, analysis finds",https://www.reuters.com/sustainability/climate-energy/chinas-co2-emissions-havent-risen-18-months-analysis-finds-2025-11-11/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"China's CO2 emissions haven't risen for 18 months, analysis finds"
2025-11-11,reuters.com,COP30: How the world plans to pay its rising climate costs,https://www.reuters.com/sustainability/cop/what-is-climate-finance-why-does-it-matter-2025-11-11/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,COP30: How the world plans to pay its rising climate costs
2025-11-10,bostonglobe.com,Emily Reichert steps down as CEO of Mass. Clean Energy Center,https://www.bostonglobe.com/2025/11/10/business/emily-reichert-masscec-clean-energy/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Emily Reichert steps down as CEO of Mass. Clean Energy Center
2025-11-10,benzinga.com,"State Grid Releases China's First Central SOE Report on Contribution to Global Security Initiative at COP30 ""China Pavilion""",https://www.benzinga.com/pressreleases/25/11/n48771563/state-grid-releases-chinas-first-central-soe-report-on-contribution-to-global-security-initiative-?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"State Grid Releases China's First Central SOE Report on Contribution to Global Security Initiative at COP30 ""China Pavilion"""
2025-11-10,benzinga.com,"Ecopetrol Group Releases Its First Financial Sustainability Report, Incorporating Reference Elements from the International Sustainability Standards Board (ISSB) Framework",https://www.benzinga.com/pressreleases/25/11/n48771330/ecopetrol-group-releases-its-first-financial-sustainability-report-incorporating-reference-element?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"Ecopetrol Group Releases Its First Financial Sustainability Report, Incorporating Reference Elements from the International Sustainability Standards Board (ISSB) Framework"
2025-11-10,breitbart.com,Report: U.N. Climate Doom COP30 Summit Sees Lowest World Leader Turnout Since 2019,https://www.breitbart.com/latin-america/2025/11/10/report-u-n-climate-doom-cop30-summit-sees-lowest-world-leader-turnout-since-2019/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Report: U.N. Climate Doom COP30 Summit Sees Lowest World Leader Turnout Since 2019
2025-11-11,reuters.com,Ethiopia tapped to host COP32 climate summit,https://www.reuters.com/sustainability/cop/ethiopia-be-approved-host-cop32-climate-summit-2027-2025-11-11/,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,Ethiopia tapped to host COP32 climate summit
2025-11-11,inquirer.com,EXCLUSIVE-Ethiopia to be approved as host for COP32 climate summit in 2027,https://www.inquirer.com/wires/reuters/america-wire/exclusive-ethiopia-be-approved-host-cop32-climate-summit-2027-20251110.html,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,EXCLUSIVE-Ethiopia to be approved as host for COP32 climate summit in 2027
2025-11-11,inquirer.com,South Korea approves greenhouse gas emissions cuts of 53%-61% by 2035,https://www.inquirer.com/wires/reuters/america-wire/south-korea-approves-greenhouse-gas-emissions-cuts-53-61-by-2035-20251110.html,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,South Korea approves greenhouse gas emissions cuts of 53%-61% by 2035
2025-11-10,pilotonline.com,"UN shipping regulator advocates for industry emissions fee at COP30, despite Trump pushback",https://www.pilotonline.com/2025/11/10/un-shipping-regulator-advocates-for-industry-emissions-fee-at-cop30-despite-trump-pushback/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"UN shipping regulator advocates for industry emissions fee at COP30, despite Trump pushback"
2025-11-10,npr.org,The unique challenges of hosting this year's COP30 in Brazil,https://www.npr.org/2025/11/10/nx-s1-5600898/the-unique-challenges-of-hosting-this-years-cop30-in-brazil,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,The unique challenges of hosting this year's COP30 in Brazil
2025-11-11,theguardian.com,"China’s CO2 emissions have been flat or falling for past 18 months, analysis finds",https://www.theguardian.com/world/2025/nov/11/china-co2-emissions-flat-or-falling-for-past-18-months-analysis-finds,2025-11-11,2025,11,2025-11,2025-11-10/2025-11-16,"China’s CO2 emissions have been flat or falling for past 18 months, analysis finds"
2025-11-10,benzinga.com,Minister Dabrusin to lead Canada's efforts for collective climate action at the 30th United Nations Climate Change Conference (COP30),https://www.benzinga.com/pressreleases/25/11/n48768542/minister-dabrusin-to-lead-canadas-efforts-for-collective-climate-action-at-the-30th-united-nations?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Minister Dabrusin to lead Canada's efforts for collective climate action at the 30th United Nations Climate Change Conference (COP30)
2025-11-10,newsweek.com,What if Climate Policy Started with Health—and Grew the Economy?,https://www.newsweek.com/what-if-climate-policy-started-with-health-and-grew-the-economy-opinion-11011034,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,What if Climate Policy Started with Health—and Grew the Economy?
2025-11-10,newsweek.com,COP30 Begins with Warning That No Country Can Afford Climate Disasters,https://www.newsweek.com/cop30-begins-with-warning-that-no-country-can-afford-climate-disasters-11019336,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,COP30 Begins with Warning That No Country Can Afford Climate Disasters
2025-11-10,theconversation.com,"Green finance was supposed to contribute solutions to climate change. So far, it’s fallen well short",https://theconversation.com/green-finance-was-supposed-to-contribute-solutions-to-climate-change-so-far-its-fallen-well-short-268666,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"Green finance was supposed to contribute solutions to climate change. So far, it’s fallen well short"
2025-11-10,theconversation.com,COP30: climate law changes mean NZ could retreat from its international obligations,https://theconversation.com/cop30-climate-law-changes-mean-nz-could-retreat-from-its-international-obligations-269087,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,COP30: climate law changes mean NZ could retreat from its international obligations
2025-11-10,benzinga.com,Media advisory - Itinerary: Minister Dabrusin to attend the United Nations Climate Change Conference (COP30),https://www.benzinga.com/pressreleases/25/11/n48766899/media-advisory-itinerary-minister-dabrusin-to-attend-the-united-nations-climate-change-conference-?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Media advisory - Itinerary: Minister Dabrusin to attend the United Nations Climate Change Conference (COP30)
2025-11-10,npr.org,"Senate Shutdown Breakthrough, SNAP Legal Battle, COP30 Climate Summit Starts",https://www.npr.org/2025/11/10/nx-s1-5604135/senate-shutdown-breakthrough-snap-legal-battle-cop30-climate-summit-starts,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"Senate Shutdown Breakthrough, SNAP Legal Battle, COP30 Climate Summit Starts"
2025-11-10,mongabay.com,Brazil hosts COP30 with high ambitions — and scaling environmental ambiguities,https://news.mongabay.com/2025/11/brazil-hosts-cop30-with-high-ambitions-and-scaling-environmental-ambiguities/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Brazil hosts COP30 with high ambitions — and scaling environmental ambiguities
2025-11-10,theatlantic.com,What Climate Change Will Do to America by Mid-Century,https://www.theatlantic.com/magazine/2025/12/trump-climate-change-acceleration/684632/?utm_source=feed,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,What Climate Change Will Do to America by Mid-Century
2025-11-10,theweek.com,The future of the Paris Agreement,https://theweek.com/environment/the-future-of-the-paris-agreement,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,The future of the Paris Agreement
2025-11-10,newsweek.com,"Amazonians Want COP30 to Listen to the Amazon, Not Just Talk About It",https://www.newsweek.com/cop30-amazonia-vox-listen-to-the-amazon-not-just-talk-about-it-11016676,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"Amazonians Want COP30 to Listen to the Amazon, Not Just Talk About It"
2025-11-10,npr.org,"With U.S. noticeably absent, world leaders gather in Brazil for COP30 climate summit",https://www.npr.org/2025/11/10/nx-s1-5594924/with-u-s-noticeably-absent-world-leaders-gather-in-brazil-for-cop30-climate-summit,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"With U.S. noticeably absent, world leaders gather in Brazil for COP30 climate summit"
2025-11-10,theguardian.com,The temperature at Cop30: Trump’s absence better than a US wrecking ball,https://www.theguardian.com/environment/2025/nov/10/cop30-trump-climate-crisis-brazil,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,The temperature at Cop30: Trump’s absence better than a US wrecking ball
2025-11-10,theguardian.com,what are the main issues at Cop30 and why do they matter,https://www.theguardian.com/environment/2025/nov/10/cop30-what-are-the-main-issues-and-why-do-they-matter,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,what are the main issues at Cop30 and why do they matter
2025-11-10,theguardian.com,From net zero to NDCs: your comprehensive Cop30 jargon buster,https://www.theguardian.com/environment/2025/nov/10/from-net-zero-to-ndcs-your-comprehensive-cop30-jargon-buster,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,From net zero to NDCs: your comprehensive Cop30 jargon buster
2025-11-10,theguardian.com,‘They didn’t realise how pissed off we would be’: Sussan Ley risks losing MPs regardless of where net zero debate lands,https://www.theguardian.com/australia-news/2025/nov/10/sussan-ley-risks-losing-mps-net-zero-debate,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,‘They didn’t realise how pissed off we would be’: Sussan Ley risks losing MPs regardless of where net zero debate lands
2025-11-10,forbes.com,"COP30 Reality Check, A Hopeful Agenda Competes With Rising Emissions",https://www.forbes.com/sites/monicasanders/2025/11/10/cop30-reality-check-a-hopeful-agenda-competes-with-rising-emissions/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"COP30 Reality Check, A Hopeful Agenda Competes With Rising Emissions"
2025-11-10,theguardian.com,Cop30 live: US news networks absent as crucial climate talks begin in Brazil,https://www.theguardian.com/environment/live/2025/nov/10/cop30-climate-talks-brazil-belem-latest-news-updates,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Cop30 live: US news networks absent as crucial climate talks begin in Brazil
2025-11-10,forbes.com,"Big Tech And Big Carbon Fueling COP30 Misinformation, Groups Claim",https://www.forbes.com/sites/emmawoollacott/2025/11/10/big-tech-and-big-carbon-fueling-cop30-misinformation-groups-claim/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,"Big Tech And Big Carbon Fueling COP30 Misinformation, Groups Claim"
2025-11-10,theguardian.com,Monday briefing: What to expect from Cop30 as the crucial climate conference kicks off in Brazil,https://www.theguardian.com/world/2025/nov/10/first-edition-cop30,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Monday briefing: What to expect from Cop30 as the crucial climate conference kicks off in Brazil
2025-11-10,grist.org,'We are not here for theater': Can the 'most Indigenous COP' live up to the hype?,https://grist.org/global-indigenous-affairs-desk/we-are-not-here-for-theater-can-the-most-indigenous-cop-live-up-to-the-hype/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,'We are not here for theater': Can the 'most Indigenous COP' live up to the hype?
2025-11-10,mongabay.com,Rise in Chinese off-grid coal plants in Indonesia belies pledge to end fossil fuel support,https://news.mongabay.com/2025/11/rise-in-chinese-off-grid-coal-plants-in-indonesia-belies-pledge-to-end-fossil-fuel-support/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,Rise in Chinese off-grid coal plants in Indonesia belies pledge to end fossil fuel support
2025-11-10,mongabay.com,African summit seeks clean energy future to combat climate change impacts,https://news.mongabay.com/2025/11/african-summit-seeks-clean-energy-future-to-combat-climate-change-impacts/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,African summit seeks clean energy future to combat climate change impacts
2025-11-10,mongabay.com,What does the just energy transition mean for Africa?,https://news.mongabay.com/2025/11/what-does-the-just-energy-transition-mean-for-africa/,2025-11-10,2025,11,2025-11,2025-11-10/2025-11-16,What does the just energy transition mean for Africa?
